,Movie,Production Budget,Domestic Gross,Worldwide Gross
5097,THE WICKED LADY (1983),8000000.0,589308.0,589308.0
5098,THE WIDOW OF ST PIERRE (2001),13000000.0,3058380.0,3058380.0
5099,THE WILD (2006),80000000.0,37384046.0,99010667.0
5100,THE WILD BUNCH (1969),6000000.0,509424.0,509424.0
5101,THE WILD THORNBERRYS MOVIE (2002),25000000.0,40108697.0,60694737.0
5102,THE WIND THAT SHAKES THE BARLEY (2006),8300000.0,1829142.0,25670174.0
5103,THE WITCH (2016),3500000.0,25138705.0,40429635.0
5104,THE WIZ (1978),24000000.0,22000000.0,22000000.0
5105,THE WIZARD OF OZ (1939),2777000.0,34685891.0,34949482.0
5106,THE WOLF OF WALL STREET (2013),100000000.0,116949183.0,389816136.0
5107,THE WOLFMAN (2010),150000000.0,62189884.0,142634358.0
5108,THE WOLVERINE (2013),115000000.0,132556852.0,416456852.0
5109,THE WOMAN CHASER (2000),150000.0,110719.0,110719.0
5110,THE WOMAN IN BLACK (2012),15000000.0,54333290.0,128955898.0
5111,THE WOMAN KING (2022),50000000.0,66118323.0,91204525.0
5112,THE WOMEN (2008),16000000.0,26902075.0,50103808.0
5113,THE WOOD (1999),6000000.0,25059640.0,25059640.0
5114,THE WORD (2014),200000.0,3648.0,3648.0
5115,THE WORDS (2012),6000000.0,11494838.0,16369708.0
5116,THE WORK AND THE GLORY (2004),7500000.0,3347647.0,3347647.0
5117,THE WORK AND THE GLORY AMERICAN ZION (2005),6500000.0,2025032.0,2025032.0
5118,THE WORK AND THE STORY (2003),103000.0,16137.0,16137.0
5119,THE WORLD IS NOT ENOUGH (1999),135000000.0,126930660.0,361730660.0
5120,THE WORLD'S END (2013),20000000.0,26004851.0,47124638.0
5121,THE WORLD'S FASTEST INDIAN (2005),25000000.0,5128124.0,18991288.0
5122,THE WRESTLER (2008),6000000.0,26238243.0,46634275.0
5123,THE WRETCHED (2020),66000.0,1815440.0,4594221.0
5124,THE WRONG MAN (1956),1200000.0,2000000.0,2000000.0
5125,THE X FILES FIGHT THE FUTURE (1998),66000000.0,83898313.0,189176423.0
5126,THE X FILES I WANT TO BELIEVE (2008),35000000.0,20982478.0,68170792.0
5127,THE YARDS (2000),20000000.0,882710.0,2282710.0
5128,THE YEAR OF LIVING DANGEROUSLY (1983),6000000.0,10278575.0,10278575.0
5129,THE YELLOW HANDKERCHIEF (2010),15500000.0,318623.0,318623.0
5130,THE YOUNG AND PRODIGIOUS T S SPIVET (2015),33000000.0,176847.0,357687.0
5131,THE YOUNG MESSIAH (2016),16800000.0,6469813.0,7313697.0
5132,THE YOUNG UNKNOWNS (2003),800000.0,58163.0,58163.0
5133,THE YOUNG VICTORIA (2009),35000000.0,11001272.0,31878891.0
5134,THE ZOOKEEPER'S WIFE (2017),20000000.0,17445186.0,26308749.0
5135,THEEB (2015),535000.0,283024.0,1040135.0
5136,THERE BE DRAGONS (2011),36000000.0,1069334.0,4020990.0
5137,THERE GOES MY BABY (1994),10500000.0,125169.0,125169.0
5138,THERE WILL BE BLOOD (2007),25000000.0,40222514.0,77208672.0
5139,THERE'S SOMETHING ABOUT MARY (1998),22000000.0,176484651.0,369884651.0
5140,THEY (2002),17000000.0,12840842.0,16140842.0
5141,THEY LIVE (1988),4000000.0,13000000.0,13000774.0
5142,THINGS TO DO IN DENVER WHEN YOU'RE DEAD (1995),15000000.0,529766.0,529766.0
5143,THINGS WE LOST IN THE FIRE (2007),16000000.0,3287315.0,8120148.0
5144,THINK LIKE A MAN (2012),12000000.0,91547205.0,113373764.0
5145,THINK LIKE A MAN TOO (2014),24000000.0,65028687.0,70027933.0
5146,THINNER (1996),14000000.0,15171475.0,15171475.0
5147,THIRTEEN (2003),2000000.0,4601043.0,9505996.0
5148,THIRTEEN CONVERSATIONS ABOUT ONE THING (2002),3000000.0,3287435.0,3705923.0
5149,THIRTEEN DAYS (2000),80000000.0,34566746.0,66554547.0
5150,THIRTEEN GHOSTS (2001),19000000.0,41867960.0,68467960.0
5151,THIS CHRISTMAS (2007),13000000.0,49121934.0,49733545.0
5152,THIS IS 40 (2012),35000000.0,67544505.0,90221182.0
5153,THIS IS ENGLAND (2007),2380000.0,327919.0,8739576.0
5154,THIS IS THE END (2013),32000000.0,101470202.0,126539117.0
5155,THIS IS WHERE I LEAVE YOU (2014),20000000.0,34296320.0,41296320.0
5156,THIS MEANS WAR (2012),65000000.0,54760791.0,156974557.0
5157,THIS THING OF OURS (2003),2000000.0,37227.0,37227.0
5158,THOMAS AND THE MAGIC RAILROAD (2000),19000000.0,15911332.0,15911332.0
5159,THOR (2011),150000000.0,181030624.0,449326618.0
5160,THOR LOVE AND THUNDER (2022),250000000.0,343256830.0,745246850.0
5161,THOR RAGNAROK (2017),180000000.0,315058289.0,850482778.0
5162,THOR THE DARK WORLD (2013),150000000.0,206362140.0,644602516.0
5163,THOROUGHBREDS (2018),5000000.0,3072605.0,3474221.0
5164,THR3E (2007),2400000.0,1008849.0,1420418.0
5165,THREE BILLBOARDS OUTSIDE EBBING MISSOURI (2017),12000000.0,54513740.0,161316375.0
5166,THREE KINGS (1999),48000000.0,60652036.0,107752036.0
5167,THREE TO TANGO (1999),20000000.0,10570375.0,10570375.0
5168,THUMBSUCKER (2005),4000000.0,1328679.0,1919197.0
5169,THUNDER AND THE HOUSE OF MAGIC (2014),34000000.0,4091.0,62582520.0
5170,THUNDERBALL (1965),9000000.0,63600000.0,141200000.0
5171,THUNDERBIRDS (2004),55000000.0,6768055.0,28231444.0
5172,TIAN JIANG XIONG SHI (2015),65000000.0,74070.0,122519874.0
5173,TICKET TO PARADISE (2022),60000000.0,48792780.0,142602661.0
5174,TIM AND ERIC'S BILLION DOLLAR MOVIE (2012),3000000.0,201436.0,223652.0
5175,TIME BANDITS (1981),12000000.0,37400000.0,37400000.0
5176,TIME CHANGER (2002),825000.0,1500711.0,1500711.0
5177,TIME TO CHOOSE (2016),3500000.0,29233.0,29233.0
5178,TIMECOP (1994),28000000.0,44853581.0,102053581.0
5179,TIMELINE (2003),80000000.0,19480739.0,26703184.0
5180,TIN CUP (1996),45000000.0,53854588.0,75854588.0
5181,TINKER TAILOR SOLDIER SPY (2011),21000000.0,24149393.0,81428388.0
5182,TINY FURNITURE (2010),50000.0,391674.0,424149.0
5183,TITAN A E (2000),75000000.0,22751979.0,36751979.0
5184,TITANIC (1997),200000000.0,659363944.0,2207986545.0
5185,TMNT (2007),35000000.0,54149098.0,96096018.0
5186,TO DIE FOR (1995),20000000.0,21284514.0,27688744.0
5187,TO KILL A MOCKINGBIRD (1962),2000000.0,13129846.0,13129846.0
5188,TO ROME WITH LOVE (2012),21500000.0,16684352.0,74290305.0
5189,TO SAVE A LIFE (2010),500000.0,3777210.0,3824868.0
5190,TOLKIEN (2019),20000000.0,4535154.0,8969227.0
5191,TOM AND JERRY (2021),50000000.0,46536687.0,132370100.0
5192,TOM JONES (1963),1000000.0,37600000.0,37600000.0
5193,TOM YUM GOONG (2006),5700000.0,12044087.0,43044087.0
5194,TOMB RAIDER (2018),90000000.0,58250803.0,273477501.0
5195,TOMBSTONE (1993),25000000.0,56505065.0,56505065.0
5196,TOMCATS (2001),11000000.0,13558739.0,13558739.0
5197,TOMORROW NEVER DIES (1997),110000000.0,125304276.0,339504276.0
5198,TOMORROWLAND (2015),170000000.0,93436322.0,206627518.0
5199,TOOTH FAIRY (2010),48000000.0,60022256.0,112610386.0
5200,TOOTSIE (1982),15000000.0,177200000.0,177200262.0
5201,TOP FIVE (2014),12000000.0,25317379.0,26001741.0
5202,TOP GUN (1986),15000000.0,180470489.0,357469522.0
5203,TOP GUN MAVERICK (2022),170000000.0,716657763.0,1486657763.0
5204,TOP HAT (1935),609000.0,1782000.0,3202000.0
5205,TOP SPIN (2015),150000.0,5858.0,5858.0
5206,TOPAZ (1969),4000000.0,6000000.0,6000000.0
5207,TOPSY TURVY (1999),20000000.0,6201757.0,7797344.0
5208,TORA TORA TORA (1970),25000000.0,29548291.0,29548291.0
5209,TORN CURTAIN (1966),3000000.0,13000000.0,13000000.0
5210,TORQUE (2004),40000000.0,21176322.0,46176322.0
5211,TOTAL RECALL (2012),125000000.0,58877969.0,211856088.0
5212,TOTAL RECALL (1990),65000000.0,119394839.0,261399830.0
5213,TOUCHBACK (2012),5000000.0,204157.0,204157.0
5214,TOUCHING THE VOID (2003),2000000.0,4593598.0,15396525.0
5215,TOWER HEIST (2011),85000000.0,78046570.0,150422946.0
5216,TOWERING INFERNO (1974),14000000.0,116000000.0,139700000.0
5217,TOWN AND COUNTRY (2001),105000000.0,6712451.0,10364769.0
5218,TOY STORY (1995),30000000.0,192523233.0,365270951.0
5219,TOY STORY 2 (1999),90000000.0,245852179.0,511358276.0
5220,TOY STORY 3 (2010),200000000.0,415004880.0,1068879522.0
5221,TOY STORY 4 (2019),200000000.0,434038008.0,1073064540.0
5222,TRADE (2007),12000000.0,214202.0,1513388.0
5223,TRADE OF INNOCENTS (2012),5800000.0,15091.0,15091.0
5224,TRAFFIC (2000),48000000.0,124107476.0,208300000.0
5225,TRAFFIK (2018),4000000.0,9186156.0,9561231.0
5226,TRAINING DAY (2001),45000000.0,76261036.0,104505352.0
5227,TRAINSPOTTING (1996),3100000.0,16501785.0,71548935.0
5228,TRAINWRECK (2015),35000000.0,110212700.0,141123897.0
5229,TRAITOR (2008),22000000.0,23530831.0,27882226.0
5230,TRANCE (2013),16000000.0,2322593.0,22594052.0
5231,TRANSAMERICA (2006),1000000.0,9015303.0,16553163.0
5232,TRANSCENDENCE (2014),100000000.0,23022309.0,103039258.0
5233,TRANSFORMERS (2007),151000000.0,319246193.0,708272592.0
5234,TRANSFORMERS AGE OF EXTINCTION (2014),210000000.0,245439076.0,1104054072.0
5235,TRANSFORMERS DARK OF THE MOON (2011),195000000.0,352390543.0,1123794079.0
5236,TRANSFORMERS REVENGE OF THE FALLEN (2009),210000000.0,402111870.0,836519699.0
5237,TRANSFORMERS THE LAST KNIGHT (2017),217000000.0,130168683.0,602893340.0
5238,TRANSPORTER 3 (2008),40000000.0,31715062.0,112930957.0
5239,TRANSSIBERIAN (2008),15000000.0,2203641.0,6379575.0
5240,TRAPEZE (1956),4000000.0,14400000.0,14400000.0
5241,TRAPPED (2002),30000000.0,6916869.0,7005468.0
5242,TRASH (2015),12000000.0,17484.0,6553186.0
5243,TRAVELLERS AND MAGICIANS (2005),1800000.0,506793.0,1322161.0
5244,TREASURE PLANET (2002),100000000.0,38120554.0,91800000.0
5245,TREES LOUNGE (1996),1300000.0,749741.0,749741.0
5246,TREKKIES (1999),375000.0,617172.0,617172.0
5247,TREMORS (1990),10000000.0,16667084.0,16667391.0
5248,TRESPASS (2011),35000000.0,16816.0,786532.0
5249,TRIPLE 9 (2016),20000000.0,12639297.0,25943792.0
5250,TRIPLE THREAT (2019),10000000.0,76289.0,385651.0
5251,TRIPPIN' (1999),3000000.0,9017070.0,9017070.0
5252,TRISTRAM SHANDY A COCK AND BULL STORY (2006),4750000.0,1253413.0,3061763.0
5253,TROIS (2000),200000.0,1161843.0,1161843.0
5254,TROLLJEGEREN (2011),3500000.0,253444.0,5706638.0
5255,TROLLS (2016),125000000.0,153707064.0,343242613.0
5256,TRON (1982),17000000.0,26918576.0,26919100.0
5257,TRON LEGACY (2010),200000000.0,172062763.0,399866199.0
5258,TROOP BEVERLY HILLS (1989),18000000.0,7190505.0,7190505.0
5259,TROPA DE ELITE (2008),6537890.0,8744.0,14319195.0
5260,TROPIC THUNDER (2008),90000000.0,110515313.0,191145256.0
5261,TROUBLE WITH THE CURVE (2012),60000000.0,35763137.0,47818913.0
5262,TROY (2004),150000000.0,133298577.0,483152040.0
5263,TRUCKER (2009),1500000.0,52429.0,52429.0
5264,TRUDNO BYT BOGOM (2015),7000000.0,31443.0,41038.0
5265,TRUE GRIT (2010),35000000.0,171243005.0,252276928.0
5266,TRUE LIES (1994),100000000.0,146282411.0,365300000.0
5267,TRUE ROMANCE (1993),12500000.0,12281000.0,12643293.0
5268,TRUMBO (2015),15000000.0,7857741.0,13300181.0
5269,TRUST (2011),4000000.0,120016.0,120016.0
5270,TRUST THE MAN (2006),9000000.0,1530535.0,2548378.0
5271,TRUTH (2015),9600000.0,2541854.0,6842580.0
5272,TRUTH OR DARE (2018),3500000.0,41411015.0,95292744.0
5273,TSOTSI (2006),3000000.0,2912606.0,11537539.0
5274,TUCK EVERLASTING (2002),15000000.0,19161999.0,19344615.0
5275,TUCKER AND DALE VS EVIL (2011),5000000.0,223838.0,5476378.0
5276,TULIP FEVER (2017),25000000.0,2455635.0,6792768.0
5277,TUMBLEWEEDS (1999),312000.0,1350248.0,1788168.0
5278,TUPAC RESURRECTION (2003),300000.0,7718961.0,7808524.0
5279,TURBO (2013),135000000.0,83028130.0,286896578.0
5280,TURBULENCE (1997),55000000.0,11532774.0,11532774.0
5281,TURISTAS (2006),10000000.0,7027762.0,14321070.0
5282,TUSK (2014),3000000.0,1821983.0,1887554.0
5283,TWENTY TWO (2017),425000.0,22222.0,25733825.0
5284,TWILIGHT (1998),20000000.0,15055091.0,15055091.0
5285,TWILIGHT (2008),37000000.0,192769854.0,402278564.0
5286,TWILIGHT ZONE THE MOVIE (1983),10000000.0,29500000.0,29500000.0
5287,TWIN FALLS IDAHO (1999),500000.0,985341.0,1027228.0
5288,TWINS (1988),15000000.0,111936388.0,216600000.0
5289,TWISTED (2004),50000000.0,25195050.0,40119848.0
5290,TWISTER (1996),88000000.0,241688385.0,495700000.0
5291,TWIXT (2012),7000000.0,1996.0,1270342.0
5292,TWO BROTHERS (2004),72000000.0,19176754.0,62176754.0
5293,TWO CAN PLAY THAT GAME (2001),13000000.0,22235901.0,22391450.0
5294,TWO GIRLS AND A GUY (1998),1000000.0,2057193.0,2315026.0
5295,TWO LOVERS (2009),12000000.0,3149034.0,16349034.0
5296,TWO NIGHT STAND (2014),1600000.0,15600.0,868081.0
5297,TWO WEEKS NOTICE (2002),60000000.0,93354918.0,199043309.0
5298,TYCOON (2003),5000000.0,121016.0,121016.0
5299,TYLER PERRY'S A MADEA CHRISTMAS (2013),25000000.0,52543354.0,52543354.0
5300,TYLER PERRY'S A MADEA FAMILY FUNERAL (2019),20000000.0,73257045.0,74781999.0
5301,TYLER PERRY'S BOO 2 A MADEA HALLOWEEN (2017),20000000.0,47319572.0,47879572.0
5302,TYLER PERRY'S BOO A MADEA HALLOWEEN (2016),20000000.0,73206343.0,73206343.0
5303,TYLER PERRY'S GOOD DEEDS (2012),14000000.0,35025791.0,35579177.0
5304,TYLER PERRY'S MADEA'S WITNESS PROTECTION (2012),20000000.0,65653242.0,66950887.0
5305,TYLER PERRY'S TEMPTATION (2013),37000000.0,51975354.0,53143144.0
5306,U 571 (2000),62000000.0,77086030.0,127630030.0
5307,U S MARSHALS (1998),60000000.0,57833603.0,57833603.0
5308,U2 3D (2008),15000000.0,12898847.0,26170402.0
5309,UGLYDOLLS (2019),45000000.0,20150241.0,32630599.0
5310,UHF (1989),5000000.0,6157157.0,6157157.0
5311,ULEE'S GOLD (1997),2700000.0,9054736.0,15600000.0
5312,ULTRAVIOLET (2006),30000000.0,18522064.0,30962112.0
5313,UN LONG DIMANCHE DE FIANICAILLES (2004),55000000.0,6167817.0,69722444.0
5314,UN PROPHETE (2010),13000000.0,2087720.0,19910624.0
5315,UN SAC DE BILLES (2017),20000000.0,409862.0,14362043.0
5316,UNACCOMPANIED MINORS (2006),25000000.0,16655224.0,21970831.0
5317,UNBREAKABLE (2000),73243106.0,94999143.0,248099143.0
5318,UNBROKEN (2014),65000000.0,115637895.0,163527824.0
5319,UNBROKEN PATH TO REDEMPTION (2018),6000000.0,6216897.0,6216897.0
5320,UNCHARTED (2022),120000000.0,148648820.0,400689914.0
5321,UNCLE DREW (2018),18000000.0,42469946.0,46594261.0
5322,UNDEAD (2003),750000.0,41196.0,229250.0
5323,UNDER FIRE (1983),8000000.0,5696391.0,5696391.0
5324,UNDER SANDET (2015),6000000.0,434640.0,4959039.0
5325,UNDER SIEGE 2 DARK TERRITORY (1995),60000000.0,50024083.0,104324083.0
5326,UNDER THE RAINBOW (1981),20000000.0,18826490.0,18826490.0
5327,UNDER THE SKIN (2014),13300000.0,2614251.0,7229933.0
5328,UNDER THE TUSCAN SUN (2003),18000000.0,43601508.0,57490024.0
5329,UNDERCLASSMAN (2005),25000000.0,5654777.0,5654777.0
5330,UNDERCOVER BROTHER (2002),25000000.0,38230435.0,40796145.0
5331,UNDERDOGS (2013),2500000.0,35017.0,1392649.0
5332,UNDERWATER (2019),65000000.0,17291078.0,39177495.0
5333,UNDERWORLD (2003),22000000.0,51970690.0,95708457.0
5334,UNDERWORLD 3 RISE OF THE LYCANS (2009),35000000.0,45802315.0,92141886.0
5335,UNDERWORLD AWAKENING (2012),70000000.0,62321039.0,160379930.0
5336,UNDERWORLD BLOOD WARS (2016),35000000.0,30353973.0,81209222.0
5337,UNDERWORLD EVOLUTION (2006),45000000.0,62318875.0,113417762.0
5338,UNDISCOVERED (2005),9000000.0,1069318.0,1069318.0
5339,UNDISPUTED (2002),20000000.0,12398628.0,12398628.0
5340,UNFAITHFUL (2002),50000000.0,52752475.0,119114494.0
5341,UNFINISHED BUSINESS (2015),35000000.0,10219501.0,13214051.0
5342,UNFORGETTABLE (2016),12000000.0,11368012.0,16221211.0
5343,UNFORGETTABLE (1996),18000000.0,2483790.0,2483790.0
5344,UNFORGIVEN (1992),14400000.0,101157447.0,159157447.0
5345,UNFRIENDED (2015),1000000.0,32789645.0,64364198.0
5346,UNFRIENDED DARK WEB (2018),1000000.0,8866745.0,16434588.0
5347,UNHINGED (2020),33000000.0,20831465.0,37339104.0
5348,UNITED 93 (2006),18000000.0,31567134.0,77635035.0
5349,UNITED PASSIONS (2014),30000000.0,918.0,168832.0
5350,UNIVERSAL SOLDIER II THE RETURN (1999),40000000.0,10447421.0,10717421.0
5351,UNKNOWN (2011),40000000.0,63686397.0,136123083.0
5352,UNKNOWN (2006),3700000.0,26403.0,3355048.0
5353,UNPLANNED (2019),6000000.0,19005109.0,21413603.0
5354,UNSANE (2018),1500000.0,7690044.0,14296709.0
5355,UNSTOPPABLE (2010),95000000.0,81562942.0,165720921.0
5356,UNSULLIED (2016),1500000.0,510957.0,510957.0
5357,UNTRACEABLE (2008),35000000.0,28687835.0,52649951.0
5358,UP (2009),175000000.0,293004164.0,731463377.0
5359,UP CLOSE AND PERSONAL (1996),60000000.0,51045801.0,100645801.0
5360,UP IN THE AIR (2009),25000000.0,83823381.0,166842739.0
5361,UPGRADE (2018),3000000.0,11977130.0,16976561.0
5362,UPSIDE DOWN (2012),50000000.0,102118.0,26387039.0
5363,URBAN LEGEND (1998),14000000.0,38116707.0,72571864.0
5364,URBAN LEGENDS FINAL CUT (2000),15000000.0,21468807.0,38574362.0
5365,URBANIA (2000),225000.0,1032075.0,1032075.0
5366,US (2019),20000000.0,175084580.0,256022707.0
5367,V FOR VENDETTA (2006),50000000.0,70511035.0,130214162.0
5368,VACATION (2015),31000000.0,58884188.0,102306500.0
5369,VALENTINE (2001),10000000.0,20384136.0,20384136.0
5370,VALENTINE'S DAY (2010),52000000.0,110485654.0,217569328.0
5371,VALERIAN AND THE CITY OF A THOUSAND PLANETS (2017),180000000.0,40479370.0,215098356.0
5372,VALHALLA RISING (2010),5700000.0,30638.0,731613.0
5373,VALIANT (2005),35000000.0,19478106.0,64188387.0
5374,VALKYRIE (2008),90000000.0,83107829.0,203932174.0
5375,VALLEY OF THE HEARTS DELIGHT (2010),2500000.0,118666.0,118666.0
5376,VAMPIRE IN BROOKLYN (1995),14000000.0,19637147.0,19637147.0
5377,VAMPIRES (1998),20000000.0,20268825.0,20268825.0
5378,VAMPIRES SUCK (2010),20000000.0,36661504.0,81424988.0
5379,VAMPS (2012),16000000.0,3361.0,94812.0
5380,VAN HELSING (2004),170000000.0,120150546.0,300150546.0
5381,VANILLA SKY (2001),70000000.0,100614858.0,202726605.0
5382,VANITY FAIR (2004),23000000.0,16123851.0,19123851.0
5383,VANTAGE POINT (2008),40000000.0,72266306.0,150886329.0
5384,VARSITY BLUES (1999),16000000.0,52894169.0,54294169.0
5385,VEER ZAARA (2004),7000000.0,2938532.0,7017859.0
5386,VELVET GOLDMINE (1998),9000000.0,1053788.0,4313644.0
5387,VENOM (2005),25000000.0,881745.0,881745.0
5388,VENOM (2018),116000000.0,213511408.0,856081053.0
5389,VENOM LET THERE BE CARNAGE (2021),110000000.0,213550366.0,501546922.0
5390,VENUS (2006),6000000.0,3347411.0,7818479.0
5391,VERA DRAKE (2004),11000000.0,3753806.0,13353855.0
5392,VERONICA GUERIN (2003),17000000.0,1569918.0,9438074.0
5393,VERONICA MARS (2014),6000000.0,3322127.0,3485383.0
5394,VERTICAL LIMIT (2000),75000000.0,68473360.0,213500000.0
5395,VERY BAD THINGS (1998),10000000.0,9949470.0,21094974.0
5396,VICE (2018),60000000.0,47836282.0,70893782.0
5397,VICKY CRISTINA BARCELONA (2008),16000000.0,23216709.0,104504817.0
5398,VICTOR FRANKENSTEIN (2015),40000000.0,5775076.0,31124367.0
5399,VICTORIA AND ABDUL (2017),21000000.0,22245070.0,68271146.0
5400,VIDEODROME (1983),5952000.0,2120439.0,2120439.0
5401,VIRTUOSITY (1995),30000000.0,23998226.0,23998226.0
5402,VIRUS (1999),75000000.0,14010690.0,30626690.0
5403,VISAGES VILLAGES (2017),1000000.0,952432.0,4013278.0
5404,VOLCANO (1997),90000000.0,47546796.0,120100000.0
5405,VOLVER (2006),9400000.0,12899867.0,87226613.0
5406,VOYAGERS (2021),29000000.0,3149935.0,4131781.0
5407,W (2008),25100000.0,25534493.0,28575778.0
5408,WAG THE DOG (1997),15000000.0,43057470.0,64252038.0
5409,WAH WAH (2006),7000000.0,234750.0,463039.0
5410,WAITING (2005),1125000.0,16124543.0,18673274.0
5411,WAITING FOR GUFFMAN (1997),4000000.0,2922988.0,2922988.0
5412,WAITRESS (2007),1500000.0,19097550.0,22217183.0
5413,WAKING NED DEVINE (1998),3000000.0,24793251.0,55193251.0
5414,WALK HARD THE DEWEY COX STORY (2007),35000000.0,18317151.0,20606053.0
5415,WALK THE LINE (2005),29000000.0,119519402.0,187707495.0
5416,WALKING AND TALKING (1996),1000000.0,1287480.0,1615787.0
5417,WALKING TALL (2004),56000000.0,46213824.0,47856383.0
5418,WALKING WITH DINOSAURS (2013),80000000.0,36076121.0,123368842.0
5419,WALL E (2008),180000000.0,223808164.0,532508025.0
5420,WALL STREET (1987),16500000.0,43848100.0,43848100.0
5421,WALL STREET 2 MONEY NEVER SLEEPS (2010),70000000.0,52474616.0,137431619.0
5422,WALLACE AND GROMIT THE CURSE OF THE WERE RABBIT (2005),30000000.0,56068547.0,197593152.0
5423,WALTZ WITH BASHIR (2008),2000000.0,2283849.0,13912289.0
5424,WANDERLUST (2012),32500000.0,17288155.0,24159934.0
5425,WANTED (2008),75000000.0,134508551.0,342416460.0
5426,WAR (2007),25000000.0,22486409.0,40686409.0
5427,WAR AND PEACE (1956),6000000.0,12500000.0,12526685.0
5428,WAR DOGS (2016),50000000.0,43034523.0,86234503.0
5429,WAR FOR THE PLANET OF THE APES (2017),152000000.0,146880162.0,489592267.0
5430,WAR HORSE (2011),70000000.0,79883359.0,156815529.0
5431,WAR INC (2008),10000000.0,580862.0,1299855.0
5432,WAR OF THE WORLDS (2005),132000000.0,234280354.0,606836535.0
5433,WAR ROOM (2015),3000000.0,67790117.0,73989734.0
5434,WARCRAFT (2016),160000000.0,47365290.0,438899824.0
5435,WARGAMES (1983),12000000.0,74433837.0,74433837.0
5436,WARLOCK (1991),7000000.0,8824553.0,8824553.0
5437,WARLOCK THE ARMAGEDDON (1993),3000000.0,3902679.0,3902679.0
5438,WARM BODIES (2013),30000000.0,66380662.0,114834312.0
5439,WARRIOR (2011),25000000.0,13657115.0,24215385.0
5440,WARRIORS OF VIRTUE (1997),35000000.0,6448817.0,6448817.0
5441,WASABI (2002),15300000.0,81525.0,7000000.0
